,GP,TACKLES_SOLO,TACKLES_AST,TACKLES_TOT,SACKS,SACKS_SCKYDS,SACKS_TFL,INTERCEPTIONS_PD,INTERCEPTIONS_INT,INTERCEPTIONS_YDS,INTERCEPTIONS_LNG,INTERCEPTIONS_TD,FUMBLES_FF,FUMBLES_FR,FUMBLES_FTD,KB,PlayerID
854,16,6,0,6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Anthony Miller17
855,11,4,1,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Ben Braunecker82
856,9,3,2,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Josh Woods55
857,15,3,1,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Joel Iyiegbuniwe45
858,6,3,1,4,1.0,8,1.0,0,0,0,0,0,0,0,0,0,Abdullah Anderson76
859,8,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Ryan Nall35
860,3,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,James Vaughters93
861,8,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Trey Burton80
862,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Patrick Scales48
863,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,David Montgomery32
864,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Tarik Cohen29
865,13,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Rashaad Coward69
866,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Allen Robinson II12
867,8,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Adam Shaheen87
868,6,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jesper Horsted49
869,15,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Mitchell Trubisky10
870,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Javon Wims83
871,10,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Bobby Massie70
872,13,82,21,103,0.0,0,6.0,8,1,0,0,0,1,0,0,0,Tracy Walker21
873,13,59,9,68,0.0,0,0.0,11,0,0,0,0,0,0,0,0,Rashaan Melvin22
874,11,38,25,63,2.0,25,5.5,1,0,0,0,0,3,1,0,0,Jarrad Davis40
875,16,45,13,58,7.0,39,9.0,0,0,0,0,0,1,2,1,0,Devon Kennard42
876,15,37,21,58,2.0,19,6.0,2,1,2,2,0,1,0,0,0,Jahlani Tavai51
877,16,47,7,54,0.0,0,0.0,13,1,55,55,0,3,1,0,0,Justin Coleman27
878,15,33,18,51,7.0,56,10.0,0,0,0,0,0,2,0,0,0,Trey Flowers90
879,13,29,22,51,2.0,6,2.0,4,0,0,0,0,0,1,0,0,Christian Jones52
880,14,36,10,46,0.0,0,0.0,13,2,19,19,0,0,1,0,0,Darius Slay24
881,16,30,13,43,1.0,11,1.0,3,0,0,0,0,0,0,0,0,Will Harris25
882,13,32,8,40,1.5,6,4.0,3,0,0,0,0,1,2,0,0,A'Shawn Robinson91
883,16,28,9,37,0.0,0,2.0,0,0,0,0,0,1,1,0,0,Jalen Reeves-Maybin44
884,14,14,14,28,1.5,8,2.0,0,0,0,0,0,1,0,0,0,Romeo Okwara95
885,12,13,7,20,0.0,0,0.0,0,0,0,0,0,0,0,0,0,John Atkins99
886,15,18,2,20,0.0,0,1.0,0,0,0,0,0,0,0,0,0,Miles Killebrew35
887,5,17,3,20,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Quandre Diggs37
888,5,10,11,21,0.0,0,0.0,3,3,99,55,1,1,1,0,0,Quandre Diggs37
889,9,18,1,19,0.0,0,0.0,3,2,0,0,0,0,0,0,0,Amani Oruwariye24
890,15,11,1,12,0.0,0,0.0,2,0,0,0,0,0,0,0,0,Mike Ford38
891,15,9,1,10,0.0,0,1.0,0,0,0,0,0,1,0,0,0,Dee Virgin30
892,16,9,0,9,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Logan Thomas82
893,13,7,2,9,0.0,0,0.0,0,0,0,0,0,1,0,0,0,Jamal Agnew39
894,4,2,6,8,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Austin Bryant94
895,16,5,2,7,0.0,0,0.0,0,0,0,0,0,0,0,0,0,C.J. Moore49
896,3,1,5,6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Frank Herron75
897,3,4,2,6,0.0,0,0.0,1,0,0,0,0,0,0,0,0,Da'Shawn Hand93
898,16,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Kenny Golladay19
899,16,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Ty Johnson31
900,8,3,2,5,0.0,0,0.0,1,0,0,0,0,0,0,0,0,Kevin Strong92
901,13,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Marvin Jones Jr.11
902,4,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jason Cabinda53
903,3,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jeff Driskel9
904,1,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Anthony Pittman57
905,12,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Rick Wagner71
906,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jesse James83
907,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Sam Martin5
908,8,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Matthew Stafford9
909,1,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jonathan Wynn69
910,15,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Frank Ragnow77
911,10,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Nick Bawden46
912,9,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Marvin Hall17
913,16,97,58,155,3.0,20,7.0,2,1,22,22,0,1,0,0,0,Blake Martinez54
914,16,68,16,84,1.0,4,5.0,8,2,12,9,0,0,0,0,0,Adrian Amos31
915,15,56,10,66,1.0,2,3.5,15,5,54,39,0,1,0,0,0,Kevin King20
916,16,31,31,62,6.0,36,11.0,1,0,0,0,0,1,0,0,0,Kenny Clark97
917,16,50,8,58,0.0,0,2.5,17,2,37,37,0,1,1,0,0,Jaire Alexander23
918,16,36,20,56,12.0,88,12.5,4,1,5,5,0,1,0,0,0,Preston Smith91
919,16,41,14,55,13.5,112,18.5,0,0,0,0,0,1,0,0,0,Za'Darius Smith55
920,16,23,24,47,0.0,0,2.5,3,1,7,7,0,0,1,0,0,Dean Lowry94
921,15,23,14,37,0.0,0,0.0,0,0,0,0,0,0,0,0,0,B.J. Goodson93
922,13,25,11,36,0.0,0,2.0,1,0,0,0,0,0,0,0,0,Will Redmond25
923,16,17,13,30,1.5,9,3.0,0,0,0,0,0,1,1,0,0,Tyler Lancaster95
924,16,27,3,30,0.0,0,0.0,6,1,7,7,0,1,0,0,0,Chandon Sullivan39
925,16,13,10,23,1.0,10,3.0,0,0,0,0,0,0,0,0,0,Kyler Fackrell51
926,16,13,8,21,2.0,13,2.0,0,0,0,0,0,0,1,0,0,Rashan Gary52
927,7,8,6,14,0.0,0,0.5,0,0,0,0,0,1,0,0,0,Ibraheim Campbell
928,9,7,4,11,0.0,0,0.0,0,0,0,0,0,0,0,0,1,Tony Brown27
929,9,7,4,11,0.0,0,0.0,0,0,0,0,0,0,0,0,1,Tony Brown
930,14,11,0,11,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Josh Jackson37
931,12,7,4,11,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Oren Burks42
932,14,4,7,11,0.0,0,0.0,3,0,0,0,0,0,1,0,0,Montravius Adams90
933,14,3,7,10,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Kingsley Keke96
934,15,5,2,7,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Danny Vitale45
935,2,6,1,7,0.0,0,0.0,1,0,0,0,0,0,0,0,0,Raven Greene24
936,16,4,2,6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Allen Lazard13
937,14,3,2,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jamaal Williams30
938,14,2,2,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jake Kumerow16
939,16,2,2,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Ty Summers44
940,5,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Evan Baylis88
941,7,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Tremon Smith38
942,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Mason Crosby2
943,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Bryan Bulaga75
944,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Marcedes Lewis89
945,12,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Davante Adams17
946,16,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Geronimo Allison81
947,4,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Tyler Ervin32
948,6,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jace Sternberger87
949,16,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Hunter Bradley43
950,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,David Bakhtiari69
951,6,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Darrius Shepherd9
952,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Marquez Valdes-Scantling83
953,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Aaron Jones33
954,15,70,40,110,0.5,4,4.5,12,0,0,0,0,2,2,0,0,Eric Kendricks54
955,14,54,25,79,1.5,13,7.0,4,1,2,2,0,1,1,0,0,Anthony Barr55
956,16,52,18,70,14.5,113,18.0,0,0,0,0,0,3,1,0,0,Danielle Hunter99
957,15,54,9,63,0.0,0,5.0,6,0,0,0,0,1,0,0,0,Xavier Rhodes27
958,16,36,26,62,3.0,24,6.0,0,0,0,0,0,0,0,0,1,Eric Wilson50
959,14,35,25,60,0.0,0,1.0,11,6,42,20,1,0,1,0,0,Anthony Harris41
960,14,56,2,58,0.0,0,4.0,8,1,0,0,0,2,1,0,0,Trae Waynes26
961,14,39,6,45,0.0,0,1.0,9,1,0,0,0,2,0,0,0,Mike Hughes21
962,13,26,18,44,3.0,23,7.5,0,0,0,0,0,1,0,0,0,Linval Joseph95
963,13,30,8,38,0.5,4,2.0,5,1,0,0,0,0,1,0,0,Mackensie Alexander21
964,16,15,14,29,3.5,19,5.5,0,0,0,0,0,0,0,0,0,Jaleel Johnson94
965,15,19,9,28,0.0,0,0.0,6,1,0,0,0,0,0,0,0,Jayron Kearse27
966,16,14,10,24,3.0,26,6.5,0,0,0,0,0,1,0,0,0,Stephen Weatherly91
967,16,18,5,23,7.0,60,8.0,0,0,0,0,0,1,2,1,0,Ifeadi Odenigbo95
968,16,20,2,22,0.0,0,2.0,1,0,0,0,0,0,0,0,0,Kris Boyd38
969,15,15,6,21,1.0,7,1.0,3,0,0,0,0,1,1,0,0,Shamar Stephen93
970,7,7,6,13,1.5,10,1.5,1,0,0,0,0,1,0,0,0,Armon Watts96
971,8,12,1,13,0.0,0,1.0,1,0,0,0,0,0,1,0,0,Holton Hill24
972,8,8,5,13,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Ben Gedeon42
973,5,4,4,8,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Cameron Smith59
974,16,6,1,7,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Ameer Abdullah31
975,16,4,1,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Garrett Bradbury56
976,6,2,2,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jalyn Holmes91
977,16,4,0,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,C.J. Ham30
978,16,3,1,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Mike Boone23
979,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Irv Smith Jr.84
980,2,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Nate Meadors26
981,15,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Tyler Conklin83
982,15,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Stefon Diggs14
983,15,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Pat Elflein65
984,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Bisi Johnson81
985,3,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Sean Mannion4
986,6,1,0,1,0.0,0,1.0,1,0,0,0,0,0,1,0,0,Hercules Mata'afa51
987,10,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Adam Thielen19
988,15,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Riley Reiff71
989,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Dakota Dozier78
990,16,75,54,129,2.0,18,7.5,5,2,-5,0,0,3,1,0,0,De'Vondre Campbell59
991,16,68,42,110,0.0,0,9.0,5,1,27,27,1,0,1,0,0,Deion Jones45
992,16,54,31,85,0.0,0,5.0,8,2,29,27,0,0,0,0,0,Ricardo Allen37
993,16,46,28,74,0.0,0,2.0,3,3,53,22,0,1,0,0,0,Damontae Kazee27
994,16,38,31,69,7.5,49,16.5,0,0,0,0,0,2,0,0,0,Grady Jarrett97
995,16,50,12,62,0.0,0,0.0,11,0,0,0,0,1,0,0,0,Isaiah Oliver26
996,16,35,26,61,0.0,0,2.0,0,0,0,0,0,1,0,0,0,Foyesade Oluokun54
997,16,26,30,56,1.0,2,5.0,0,0,0,0,0,0,1,0,0,Tyeler Davison96
998,16,33,13,46,0.0,0,0.0,3,0,0,0,0,1,0,0,1,Kendall Sheffield20
999,16,29,13,42,8.0,69,12.0,2,0,0,0,0,2,0,0,0,Vic Beasley Jr.44
1000,14,18,11,29,3.5,30,8.0,0,0,0,0,0,0,0,0,0,Takkarist McKinley98
1001,15,14,12,26,1.0,11,2.5,0,0,0,0,0,0,0,0,0,Allen Bailey93
1002,14,21,4,25,0.0,0,0.0,7,0,0,0,0,0,0,0,0,Blidi Wreh-Wilson33
1003,16,6,18,24,0.5,1,2.0,3,0,0,0,0,0,0,0,0,Jack Crawford95
1004,15,12,6,18,4.0,38,4.5,0,0,0,0,0,2,0,0,0,Adrian Clayborn99
1005,9,13,5,18,0.0,0,2.0,7,4,26,16,0,0,0,0,0,Desmond Trufant21
1006,8,8,6,14,0.0,0,2.0,0,0,0,0,0,1,0,0,0,Jacob Tuioti-Mariner91
1007,3,11,3,14,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Keanu Neal22
1008,10,3,8,11,0.5,1,1.5,2,0,0,0,0,0,0,0,0,John Cominsky50
1009,11,5,5,10,0.0,0,0.0,1,0,0,0,0,0,0,0,0,Jamal Carter35
1010,16,5,3,8,0.0,0,0.0,0,0,0,0,0,2,0,0,0,Keith Smith40
1011,12,2,4,6,0.0,0,0.5,0,0,0,0,0,0,0,0,0,Jermaine Grace48
1012,16,5,1,6,0.0,0,1.0,0,0,0,0,0,0,0,0,0,Jaeden Graham87
1013,8,3,1,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Qadree Ollison30
1014,15,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Julio Jones11
1015,16,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Josh Harris47
1016,12,2,0,2,0.0,0,0.0,0,0,0,0,0,0,1,0,0,Brian Hill23
1017,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Russell Gage83
1018,10,1,1,2,0.0,0,0.0,0,0,0,0,0,0,1,1,0,Olamide Zaccheaus17
1019,13,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Austin Hooper81
1020,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Kaleb McGary76
1021,2,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Austin Larkin53
1022,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Alex Mack51
1023,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jake Matthews70
1024,1,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Ahmad Thomas52
1025,13,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Calvin Ridley18
1026,9,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Christian Blake13
1027,15,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Matt Ryan2
1028,14,75,34,109,3.0,18,11.0,3,0,0,0,0,0,0,0,0,Shaq Thompson54
1029,16,53,15,68,0.0,0,1.0,11,3,20,20,0,0,0,0,0,Tre Boston33
1030,15,51,14,65,1.0,3,1.0,12,3,0,0,0,0,0,0,0,James Bradberry24
1031,13,32,8,40,0.0,0,1.0,8,3,25,25,0,0,1,0,0,Donte Jackson26
1032,16,15,22,37,5.0,27,8.5,2,0,0,0,0,0,0,0,0,Gerald McCoy93
1033,13,22,14,36,8.5,51,10.0,1,0,0,0,0,1,1,0,0,Bruce Irvin51
1034,15,20,14,34,9.5,53,9.0,0,0,0,0,0,2,0,0,0,Mario Addison97
1035,14,22,10,32,6.0,40,10.0,0,0,0,0,0,3,0,0,0,Vernon Butler92
1036,16,22,9,31,0.5,5,2.5,0,0,0,0,0,0,0,0,1,Jermaine Carter56
1037,16,19,6,25,7.5,34,7.5,0,0,0,0,0,1,1,1,0,Brian Burns53
1038,16,14,10,24,0.0,0,1.0,1,0,0,0,0,0,0,0,0,Efe Obada94
1039,11,15,7,22,4.0,26,6.0,0,0,0,0,0,0,0,0,0,Dontari Poe95
1040,11,5,7,12,1.0,7,1.0,0,0,0,0,0,0,1,0,0,Marquis Haynes98
1041,9,3,4,7,0.0,0,1.5,0,0,0,0,0,0,0,0,0,Jordan Kunaszyk43
1042,10,6,0,6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,DeAndrew White18
1043,13,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Kyle Allen10
1044,16,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Curtis Samuel10
1045,15,4,0,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,DJ Moore12
1046,6,2,2,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Wes Horton96
1047,2,4,0,4,0.0,0,1.0,0,0,0,0,0,0,0,0,0,Kawann Short99
1048,5,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Natrell Jamerson30
1049,16,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Reggie Bonnafon39
1050,16,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Taylor Moton72
1051,9,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Rashaan Gaulden38
1052,7,2,1,3,2.0,13,2.5,0,0,0,0,0,0,0,0,0,Christian Miller55
1053,8,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Cole Luke32
1054,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Alex Armah40
1055,14,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Dennis Daley65
1056,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Christian McCaffrey22
1057,16,0,2,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,J.J. Jansen44
1058,5,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Mike Davis27
1059,9,1,0,1,0.0,0,1.0,0,0,0,0,0,0,1,0,0,Jordan Scarlett20
1060,16,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Joey Slye4
1061,16,87,24,111,4.0,37,11.5,12,1,1,1,0,0,0,0,0,Demario Davis56
1062,13,66,23,89,1.5,14,6.0,5,1,19,19,0,2,5,1,0,Vonn Bell24
1063,15,47,22,69,2.5,12,6.0,2,1,14,14,1,1,1,0,0,A.J. Klein53
1064,14,46,11,57,0.0,0,1.0,14,1,0,0,0,0,0,0,0,Marshon Lattimore23
1065,15,40,15,55,0.0,0,0.5,13,4,56,55,1,1,0,0,0,Marcus Williams43
1066,16,37,16,53,15.5,98,18.0,3,0,0,0,0,0,1,0,0,Cameron Jordan94
1067,16,38,11,49,0.0,0,7.0,8,1,28,28,0,1,1,0,0,C.J. Gardner-Johnson22
1068,14,34,10,44,1.0,1,2.0,4,1,0,0,0,0,0,0,0,P.J. Williams26
1069,16,18,16,34,2.0,11,5.0,1,0,0,0,0,0,1,0,0,Malcom Brown90
1070,15,22,10,32,3.0,15,3.0,1,0,0,0,0,0,0,0,0,David Onyemata93
1071,13,25,6,31,0.0,0,3.0,1,0,0,0,0,0,0,0,0,Kiko Alonso54
1072,13,15,16,31,6.0,45,8.0,0,0,0,0,0,3,0,0,0,Marcus Davenport92
1073,15,20,7,27,1.0,9,2.5,1,1,3,3,0,0,0,0,0,Craig Robertson52
1074,13,11,8,19,4.5,24,5.5,0,0,0,0,0,1,0,0,0,Trey Hendrickson91
1075,16,8,10,18,2.0,6,3.5,4,1,19,19,0,0,0,0,0,Shy Tuttle99
1076,16,13,4,17,0.0,0,2.0,0,0,0,0,0,0,1,0,1,J.T. Gray48
1077,11,14,2,16,0.0,0,1.0,2,0,0,0,0,0,0,0,0,Patrick Robinson21
1078,16,10,1,11,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Justin Hardee34
1079,8,8,3,11,1.0,9,2.0,0,0,0,0,0,0,0,0,0,Carl Granderson96
1080,10,7,3,10,2.0,14,2.0,0,0,0,0,0,0,0,0,0,Sheldon Rankins98
1081,14,6,2,8,3.0,22,3.0,0,0,0,0,0,1,0,0,0,Mario Edwards Jr.97
1082,4,5,3,8,0.0,0,0.5,0,0,0,0,0,0,0,0,0,Taylor Stallworth95
1083,2,7,0,7,1.0,6,1.0,0,0,0,0,0,0,0,0,0,Alex Anzalone47
1084,16,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Taysom Hill7
1085,16,1,2,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Dwayne Washington24
1086,1,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,T.J. Green24
1087,1,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Mitchell Loewen70
1088,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Josh Hill89
1089,11,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Tre'Quan Smith10
1090,3,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Kaden Elliss55
1091,14,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jared Cook87
1092,14,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Deonte Harris11
1093,15,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Larry Warford67
1094,16,82,41,123,1.0,14,12.5,7,1,26,26,0,3,1,0,0,Lavonte David54
1095,13,58,33,91,2.5,24,4.5,3,1,5,5,0,3,4,2,0,Devin White45
1096,14,50,19,69,0.0,0,4.5,9,1,11,11,0,0,1,0,0,Jordan Whitehead33
1097,14,54,6,60,0.0,0,3.0,19,1,0,0,0,1,1,0,0,Carlton Davis24
1098,16,45,13,58,19.5,138,23.0,2,1,4,4,0,6,0,0,0,Shaquil Barrett58
1099,14,41,5,46,0.0,0,3.0,3,1,21,21,0,1,0,0,0,Andrew Adams26
1100,15,33,12,45,1.0,9,3.5,6,0,0,0,0,0,1,0,0,Mike Edwards34
1101,16,37,7,44,1.0,7,3.0,8,3,88,70,1,1,0,0,0,Sean Murphy-Bunting23
1102,16,22,19,41,2.5,12,8.5,4,0,0,0,0,0,4,2,0,Ndamukong Suh93
1103,16,26,12,38,1.0,10,6.5,2,0,0,0,0,0,0,0,0,William Gholston92
1104,10,28,7,35,0.0,0,0.0,2,0,0,0,0,0,0,0,0,M.J. Stewart36
1105,16,19,16,35,2.5,17,5.5,3,0,0,0,0,0,0,0,0,Vita Vea50
1106,14,24,10,34,6.0,25,10.0,0,0,0,0,0,1,1,0,0,Carl Nassib94
1107,16,21,13,34,0.0,0,3.0,2,0,0,0,0,0,1,0,0,Kevin Minter51
1108,10,24,3,27,8.5,47,11.0,2,0,0,0,0,2,0,0,0,Jason Pierre-Paul90
1109,13,16,5,21,0.0,0,1.0,17,2,31,31,0,0,0,0,0,Jamel Dean35
1110,12,10,1,11,0.0,0,0.0,1,0,0,0,0,1,0,0,0,Ryan Smith29
1111,13,4,6,10,0.5,3,1.5,0,0,0,0,0,0,0,0,0,Beau Allen91
1112,16,5,4,9,0.0,0,1.5,0,0,0,0,0,0,1,0,0,Rakeem Nunez-Roches56
1113,9,1,7,8,0.0,0,0.0,1,0,0,0,0,1,0,0,0,Anthony Nelson98
1114,16,5,2,7,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Justin Watson17
1115,14,6,0,6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Chris Godwin14
1116,8,4,2,6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Patrick O'Connor79
1117,14,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,O.J. Howard80
1118,13,4,0,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Mike Evans13
1119,16,3,1,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Dare Ogunbowale44
1120,14,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Breshad Perriman19
1121,5,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Mazzi Wilkins37
1122,8,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Antony Auclair82
1123,4,3,0,3,0.0,0,1.0,0,0,0,0,0,0,0,0,0,Devante Bond53
1124,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Ali Marpet74
1125,12,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,T.J. Logan22
1126,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Ronald Jones II27
1127,4,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jack Cichy48
1128,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Matt Gay9
1129,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Peyton Barber25
1130,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Zach Triner97
1131,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jameis Winston
1132,16,92,57,149,1.5,11,13.0,6,3,64,48,0,2,1,0,0,Jordan Hicks58
1133,16,104,43,147,0.5,4,9.5,6,0,0,0,0,1,1,0,0,Budda Baker32
1134,16,66,12,78,0.0,0,2.0,10,1,0,0,0,0,0,0,0,Byron Murphy Jr.33
1135,16,44,32,76,1.0,0,6.5,6,0,0,0,0,0,1,0,0,Haason Reddick43
1136,16,41,24,65,0.0,0,6.0,0,0,0,0,0,1,0,0,0,Joe Walker59
1137,15,45,12,57,0.0,0,0.0,3,1,18,18,0,0,1,0,0,Jalen Thompson34
1138,10,46,7,53,1.0,13,3.0,7,2,0,0,0,1,0,0,0,Patrick Peterson21
1139,16,41,12,53,19.0,146,19.5,5,0,0,0,0,8,3,0,0,Chandler Jones55
1140,16,19,19,38,2.5,17,6.5,0,0,0,0,0,0,0,0,0,Corey Peters98
