,Rank,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN,Year,PlayerID
1571,239,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Jonah Williams73
1572,494,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Jonah Williams
1573,494,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Jonah Williams73
1574,392,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Jonah Williams
1575,392,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Jonah Williams73
1576,351,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Jonah Williams
1577,351,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Jonah Williams73
1578,450,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Jonah Williams
1579,450,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Jonah Williams73
1580,305,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Jonah Williams
1581,305,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Jonah Williams73
1582,409,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Jonah Williams
1583,409,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Jonah Williams73
1584,240,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Sam Renner
1585,495,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Sam Renner
1586,391,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Sam Renner
1587,344,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Sam Renner
1588,451,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Sam Renner
1589,304,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Sam Renner
1590,410,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Sam Renner
1591,241,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Greg Reaves
1592,496,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Greg Reaves
1593,323,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Greg Reaves
1594,350,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Greg Reaves
1595,452,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Greg Reaves
1596,325,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Greg Reaves
1597,411,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Greg Reaves
1598,242,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Eric Banks
1599,497,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Eric Banks
1600,318,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Eric Banks
1601,349,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Eric Banks
1602,453,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Eric Banks
1603,323,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Eric Banks
1604,412,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Eric Banks
1605,243,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Michael Hoecht
1606,490,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Michael Hoecht
1607,517,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Michael Hoecht
1608,348,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Michael Hoecht
1609,454,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Michael Hoecht
1610,322,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Michael Hoecht
1611,413,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Michael Hoecht
1612,244,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Kameron Cline92
1613,498,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Kameron Cline92
1614,516,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Kameron Cline92
1615,347,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Kameron Cline92
1616,455,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Kameron Cline92
1617,321,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Kameron Cline92
1618,405,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Kameron Cline92
1619,245,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Trey Dishon
1620,501,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Trey Dishon
1621,510,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Trey Dishon
1622,345,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Trey Dishon
1623,456,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Trey Dishon
1624,318,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Trey Dishon
1625,416,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Trey Dishon
1626,246,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Dana Levine
1627,474,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Dana Levine
1628,595,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Dana Levine
1629,365,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Dana Levine
1630,444,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Dana Levine
1631,356,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Dana Levine
1632,403,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Dana Levine
1633,247,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Tyshun Render
1634,502,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Tyshun Render
1635,513,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Tyshun Render
1636,393,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Tyshun Render
1637,458,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Tyshun Render
1638,317,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Tyshun Render
1639,417,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Tyshun Render
1640,248,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Marcus Webb
1641,503,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Marcus Webb
1642,512,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Marcus Webb
1643,388,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Marcus Webb
1644,459,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Marcus Webb
1645,315,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Marcus Webb
1646,418,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Marcus Webb
1647,249,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Gus Cumberlander
1648,504,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Gus Cumberlander
1649,511,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Gus Cumberlander
1650,407,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Gus Cumberlander
1651,460,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Gus Cumberlander
1652,296,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Gus Cumberlander
1653,419,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Gus Cumberlander
1654,250,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Sailosi Latu
1655,505,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Sailosi Latu
1656,536,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Sailosi Latu
1657,406,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Sailosi Latu
1658,461,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Sailosi Latu
1659,286,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Sailosi Latu
1660,420,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Sailosi Latu
1661,251,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Hinwa Allieu
1662,506,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Hinwa Allieu
1663,524,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Hinwa Allieu
1664,401,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Hinwa Allieu
1665,462,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Hinwa Allieu
1666,282,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Hinwa Allieu
1667,421,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Hinwa Allieu
1668,252,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Nasir Player
1669,507,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Nasir Player
1670,521,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Nasir Player
1671,400,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Nasir Player
1672,463,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Nasir Player
1673,285,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Nasir Player
1674,422,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Nasir Player
1675,253,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,David Moa60
1676,499,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,David Moa60
1677,520,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,David Moa60
1678,399,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,David Moa60
1679,464,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,David Moa60
1680,284,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,David Moa60
1681,423,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,David Moa60
1682,254,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Willington Previlon99
1683,488,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Willington Previlon99
1684,552,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Willington Previlon99
1685,382,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Willington Previlon99
1686,465,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Willington Previlon99
1687,287,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Willington Previlon99
1688,415,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Willington Previlon99
1689,256,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Niko Lalos
1690,487,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Niko Lalos
1691,601,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Niko Lalos
1692,368,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Niko Lalos
1693,457,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Niko Lalos
1694,292,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Niko Lalos
1695,399,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Niko Lalos
1696,257,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Auzoyah Alufohai
1697,523,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Auzoyah Alufohai
1698,427,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Auzoyah Alufohai
1699,529,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Auzoyah Alufohai
1700,445,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Auzoyah Alufohai
1701,345,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Auzoyah Alufohai
1702,438,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Auzoyah Alufohai
1703,258,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Mike Panasiuk
1704,470,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Mike Panasiuk
1705,465,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Mike Panasiuk
1706,451,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Mike Panasiuk
1707,474,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Mike Panasiuk
1708,312,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Mike Panasiuk
1709,435,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Mike Panasiuk
1710,259,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,John Penisini52
1711,516,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,John Penisini52
1712,515,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,John Penisini52
1713,570,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,John Penisini52
1714,469,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,John Penisini52
1715,301,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,John Penisini52
1716,430,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,John Penisini52
1717,260,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Breiden Fehoko
1718,517,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Breiden Fehoko
1719,461,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Breiden Fehoko
1720,459,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Breiden Fehoko
1721,470,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Breiden Fehoko
1722,306,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Breiden Fehoko
1723,431,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Breiden Fehoko
1724,261,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Broderick Washington Jr.96
1725,518,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Broderick Washington Jr.96
1726,462,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Broderick Washington Jr.96
1727,457,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Broderick Washington Jr.96
1728,471,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Broderick Washington Jr.96
1729,307,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Broderick Washington Jr.96
1730,432,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Broderick Washington Jr.96
1731,262,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Garrett Marino
1732,508,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Garrett Marino
1733,463,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Garrett Marino
1734,452,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Garrett Marino
1735,472,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Garrett Marino
1736,309,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Garrett Marino
1737,433,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Garrett Marino
1738,263,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Jason Strowbridge55
1739,471,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Jason Strowbridge55
1740,464,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Jason Strowbridge55
1741,448,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Jason Strowbridge55
1742,473,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Jason Strowbridge55
1743,310,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Jason Strowbridge55
1744,434,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Jason Strowbridge55
1745,264,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Bryce Huff
1746,514,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Bryce Huff
1747,496,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Bryce Huff
1748,581,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Bryce Huff
1749,481,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Bryce Huff
1750,297,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Bryce Huff
1751,428,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Bryce Huff
1752,265,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Kendall Coleman73
1753,431,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Kendall Coleman73
1754,467,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Kendall Coleman73
1755,420,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Kendall Coleman73
1756,475,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Kendall Coleman73
1757,494,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Kendall Coleman73
1758,388,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Kendall Coleman73
1759,267,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Robert Windsor93
1760,433,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Robert Windsor93
1761,469,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Robert Windsor93
1762,413,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Robert Windsor93
1763,477,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Robert Windsor93
1764,487,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Robert Windsor93
1765,352,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Robert Windsor93
1766,268,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Carlos Davis96
1767,434,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Carlos Davis96
1768,470,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Carlos Davis96
1769,422,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Carlos Davis96
1770,478,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Carlos Davis96
1771,486,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Carlos Davis96
1772,353,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Carlos Davis96
1773,269,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Tipa Galeai50
1774,430,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Tipa Galeai50
1775,471,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Tipa Galeai50
1776,433,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Tipa Galeai50
1777,479,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Tipa Galeai50
1778,490,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Tipa Galeai50
1779,354,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Tipa Galeai50
1780,270,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Jessie Lemonier
1781,435,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Jessie Lemonier
1782,472,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Jessie Lemonier
1783,430,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Jessie Lemonier
1784,480,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Jessie Lemonier
1785,496,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Jessie Lemonier
1786,355,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Jessie Lemonier
1787,271,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Darrion Daniels65
1788,436,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Darrion Daniels65
1789,466,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Darrion Daniels65
1790,425,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Darrion Daniels65
1791,428,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Darrion Daniels65
1792,504,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Darrion Daniels65
1793,356,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Darrion Daniels65
1794,272,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Doug Costin59
1795,515,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Doug Costin59
1796,454,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Doug Costin59
1797,572,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Doug Costin59
1798,468,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Doug Costin59
1799,281,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Doug Costin59
1800,429,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Doug Costin59
1801,274,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Jamir Jones
1802,524,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Jamir Jones
1803,429,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Jamir Jones
1804,552,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Jamir Jones
1805,485,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Jamir Jones
1806,361,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Jamir Jones
1807,440,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Jamir Jones
1808,276,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Trevon McSwain
1809,526,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Trevon McSwain
1810,442,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Trevon McSwain
1811,592,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Trevon McSwain
1812,487,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Trevon McSwain
1813,365,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Trevon McSwain
1814,442,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Trevon McSwain
1815,277,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Aaron Crawford
1816,527,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Aaron Crawford
1817,441,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Aaron Crawford
1818,590,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Aaron Crawford
1819,488,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Aaron Crawford
1820,370,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Aaron Crawford
1821,444,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Aaron Crawford
1822,278,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Austin Edwards
1823,528,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Austin Edwards
1824,440,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Austin Edwards
1825,589,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Austin Edwards
1826,489,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Austin Edwards
1827,369,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Austin Edwards
1828,445,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Austin Edwards
1829,279,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Adam Shuler
1830,529,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Adam Shuler
1831,439,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Adam Shuler
1832,588,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Adam Shuler
1833,490,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Adam Shuler
1834,368,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Adam Shuler
1835,446,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Adam Shuler
1836,280,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Calvin Taylor Jr.91
1837,530,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Calvin Taylor Jr.91
1838,438,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Calvin Taylor Jr.91
1839,586,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Calvin Taylor Jr.91
1840,483,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Calvin Taylor Jr.91
1841,364,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Calvin Taylor Jr.91
1842,447,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Calvin Taylor Jr.91
1843,281,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Josiah Coatney40
1844,509,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Josiah Coatney40
1845,499,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Josiah Coatney40
1846,557,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Josiah Coatney40
1847,482,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Josiah Coatney40
1848,298,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Josiah Coatney40
