,Rank,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN,Year,PlayerID
0,2,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%,2013,Haason Reddick43
1,352,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%,2014,Haason Reddick43
2,309,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%,2015,Haason Reddick43
3,308,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%,2016,Haason Reddick43
4,104,20,12,2.5,0,0,2,0,0,16,69.0,4.3,3.0%,2017,Haason Reddick43
5,44,53,27,4.0,5,0,1,0,0,16,147.7,9.2,3.0%,2018,Haason Reddick43
6,63,43,33,1.0,6,0,0,1,0,16,121.8,7.6,3.0%,2019,Haason Reddick43
7,3,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2013,Tim Williams47
8,353,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2014,Tim Williams47
9,304,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2015,Tim Williams47
10,310,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2016,Tim Williams47
11,207,5,1,0.0,0,0,0,0,0,8,8.3,1.0,0.7%,2017,Tim Williams47
12,150,5,3,2.0,0,0,0,0,0,7,25.4,3.6,0.7%,2018,Tim Williams47
13,223,2,0,0.0,0,0,0,0,0,4,3.0,0.8,0.7%,2019,Tim Williams47
14,4,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%,2013,Takkarist McKinley98
15,354,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%,2014,Takkarist McKinley98
16,301,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%,2015,Takkarist McKinley98
17,311,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%,2016,Takkarist McKinley98
18,106,15,5,6.0,1,0,2,1,0,16,66.4,4.2,4.6%,2017,Takkarist McKinley98
19,94,14,7,7.0,0,0,0,0,0,15,75.7,5.0,4.6%,2018,Takkarist McKinley98
20,105,18,11,3.5,0,0,0,0,0,14,67.1,4.8,4.6%,2019,Takkarist McKinley98
21,5,0,0,0.0,0,0,0,0,0,0,0.0,0.0,38.8%,2013,Zach Cunningham41
22,355,0,0,0.0,0,0,0,0,0,0,0.0,0.0,38.8%,2014,Zach Cunningham41
23,300,0,0,0.0,0,0,0,0,0,0,0.0,0.0,38.8%,2015,Zach Cunningham41
24,313,0,0,0.0,0,0,0,0,0,0,0.0,0.0,38.8%,2016,Zach Cunningham41
25,47,45,37,1.5,6,0,1,0,0,16,140.0,8.8,38.8%,2017,Zach Cunningham41
26,34,73,32,0.0,5,1,2,1,1,14,171.9,12.3,38.8%,2018,Zach Cunningham41
27,14,95,42,2.0,2,0,0,2,0,16,210.9,13.2,38.8%,2019,Zach Cunningham41
28,6,0,0,0.0,0,0,0,0,0,0,0.0,0.0,14.3%,2013,Reuben Foster56
29,356,0,0,0.0,0,0,0,0,0,0,0.0,0.0,14.3%,2014,Reuben Foster56
30,227,0,0,0.0,0,0,0,0,0,0,0.0,0.0,14.3%,2015,Reuben Foster56
31,314,0,0,0.0,0,0,0,0,0,0,0.0,0.0,14.3%,2016,Reuben Foster56
32,66,59,13,0.0,1,0,0,0,0,10,117.5,11.8,14.3%,2017,Reuben Foster56
33,121,25,4,0.0,1,0,0,0,0,6,49.6,8.3,14.3%,2018,Reuben Foster56
34,284,0,0,0.0,0,0,0,0,0,1,0.0,0.0,14.3%,2019,Reuben Foster56
35,7,0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.3%,2013,Jarrad Davis40
36,331,0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.3%,2014,Jarrad Davis40
37,312,0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.3%,2015,Jarrad Davis40
38,307,0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.3%,2016,Jarrad Davis40
39,30,65,31,2.0,3,1,1,1,0,14,164.9,11.8,11.3%,2017,Jarrad Davis40
40,20,73,26,6.0,5,0,1,1,0,16,193.2,12.1,11.3%,2018,Jarrad Davis40
41,70,38,25,2.0,1,0,3,1,0,12,111.6,9.3,11.3%,2019,Jarrad Davis40
42,8,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Zach Triner97
43,357,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Zach Triner97
44,302,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Zach Triner97
45,305,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Zach Triner97
46,295,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Zach Triner97
47,275,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Zach Triner97
48,286,0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%,2019,Zach Triner97
49,10,0,0,0.0,0,0,0,0,0,0,0.0,0.0,78.5%,2013,T.J. Watt90
50,330,0,0,0.0,0,0,0,0,0,0,0.0,0.0,78.5%,2014,T.J. Watt90
51,311,0,0,0.0,0,0,0,0,0,0,0.0,0.0,78.5%,2015,T.J. Watt90
52,300,0,0,0.0,0,0,0,0,0,0,0.0,0.0,78.5%,2016,T.J. Watt90
53,45,39,13,7.0,7,1,1,0,0,15,144.7,9.6,78.5%,2017,T.J. Watt90
54,12,51,17,13.0,3,0,6,0,0,16,205.6,12.9,78.5%,2018,T.J. Watt90
55,7,35,20,14.5,8,2,8,4,0,16,231.1,14.4,78.5%,2019,T.J. Watt90
56,12,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2013,Tarell Basham93
57,342,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2014,Tarell Basham93
58,283,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2015,Tarell Basham93
59,301,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2016,Tarell Basham93
60,307,5,2,2.0,0,0,1,0,0,15,0.0,0.0,0.7%,2017,Tarell Basham93
61,272,3,1,0.0,0,0,0,0,0,11,0.0,0.0,0.7%,2018,Tarell Basham93
62,245,16,12,2.0,6,1,0,1,0,16,0.0,0.0,0.7%,2019,Tarell Basham93
63,14,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2013,Jordan Evans50
64,320,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2014,Jordan Evans50
65,284,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2015,Jordan Evans50
66,299,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2016,Jordan Evans50
67,115,24,9,0.0,2,0,0,0,0,15,58.6,3.9,0.7%,2017,Jordan Evans50
68,79,38,21,1.5,3,1,0,0,0,14,91.0,6.5,0.7%,2018,Jordan Evans50
69,195,2,5,0.0,1,0,0,0,0,16,8.5,0.5,0.7%,2019,Jordan Evans50
70,15,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2013,Jordan Willis60
71,321,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2014,Jordan Willis60
72,285,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2015,Jordan Willis60
73,298,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2016,Jordan Willis60
74,129,17,8,1.0,0,0,0,0,0,16,47.2,3.0,1.5%,2017,Jordan Willis60
75,123,15,6,1.0,1,0,0,1,0,16,46.6,2.9,1.5%,2018,Jordan Willis60
76,166,4,3,1.0,0,0,1,0,0,10,16.3,1.6,1.5%,2019,Jordan Willis60
77,16,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.5%,2013,Carl Lawson58
78,323,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.5%,2014,Carl Lawson58
79,287,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.5%,2015,Carl Lawson58
80,294,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.5%,2016,Carl Lawson58
81,310,10,6,8.5,0,0,0,0,0,16,0.0,0.0,4.5%,2017,Carl Lawson58
82,176,4,2,1.0,0,0,0,0,0,7,14.1,2.0,4.5%,2018,Carl Lawson58
83,109,17,6,5.0,0,0,0,0,0,12,65.3,5.4,4.5%,2019,Carl Lawson58
84,17,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2013,Tyus Bowser54
85,329,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2014,Tyus Bowser54
86,310,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2015,Tyus Bowser54
87,296,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2016,Tyus Bowser54
88,141,7,2,3.0,3,1,0,0,0,16,41.1,2.6,0.7%,2017,Tyus Bowser54
89,187,2,3,0.5,0,0,0,0,0,15,9.8,0.7,0.7%,2018,Tyus Bowser54
90,100,16,4,5.0,2,0,1,1,1,16,71.6,4.5,0.7%,2019,Tyus Bowser54
91,18,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2013,Derek Rivers95
92,324,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2014,Derek Rivers95
93,288,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2015,Derek Rivers95
94,293,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2016,Derek Rivers95
95,311,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2017,Derek Rivers95
96,269,2,0,1.0,0,0,0,0,0,6,0.0,0.0,1.5%,2018,Derek Rivers95
97,255,0,0,0.0,0,0,0,0,0,1,0.0,0.0,1.5%,2019,Derek Rivers95
98,19,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Harvey Langi44
99,319,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Harvey Langi44
100,297,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Harvey Langi44
101,292,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Harvey Langi44
102,308,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,2017,Harvey Langi44
103,270,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Harvey Langi44
104,174,5,3,0.0,1,0,0,0,0,16,13.9,0.9,0.0%,2019,Harvey Langi44
105,20,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2013,Austin Calitro47
106,325,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2014,Austin Calitro47
107,305,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2015,Austin Calitro47
108,290,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2016,Austin Calitro47
109,298,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2017,Austin Calitro47
110,106,28,13,0.5,1,0,0,0,0,16,60.6,3.8,2.2%,2018,Austin Calitro47
111,110,28,10,1.0,1,0,0,0,0,14,65.1,4.7,2.2%,2019,Austin Calitro47
112,21,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.2%,2013,Raekwon McMillan52
113,326,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.2%,2014,Raekwon McMillan52
114,306,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.2%,2015,Raekwon McMillan52
115,289,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.2%,2016,Raekwon McMillan52
116,297,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.2%,2017,Raekwon McMillan52
117,41,69,34,0.0,1,0,2,1,0,16,156.8,9.8,5.2%,2018,Raekwon McMillan52
118,90,35,37,0.0,1,0,0,0,0,13,89.4,6.9,5.2%,2019,Raekwon McMillan52
119,22,0,0,0.0,0,0,0,0,0,0,0.0,0.0,30.6%,2013,Matt Milano58
120,327,0,0,0.0,0,0,0,0,0,0,0.0,0.0,30.6%,2014,Matt Milano58
121,307,0,0,0.0,0,0,0,0,0,0,0.0,0.0,30.6%,2015,Matt Milano58
122,288,0,0,0.0,0,0,0,0,0,0,0.0,0.0,30.6%,2016,Matt Milano58
123,96,29,14,0.0,2,1,0,1,1,16,82.1,5.1,30.6%,2017,Matt Milano58
124,35,52,26,1.0,7,3,0,3,0,13,169.2,13.0,30.6%,2018,Matt Milano58
125,31,64,36,1.5,9,0,1,1,0,15,168.4,11.2,30.6%,2019,Matt Milano58
126,23,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Tanner Vallejo51
127,328,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,Tanner Vallejo51
128,308,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,Tanner Vallejo51
129,287,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,Tanner Vallejo51
130,292,0,0,0.0,0,0,0,0,0,15,0.0,0.0,0.8%,2017,Tanner Vallejo51
131,149,12,7,0.0,0,0,0,0,0,13,25.9,2.0,0.8%,2018,Tanner Vallejo51
132,155,7,0,1.0,0,0,1,0,0,11,23.5,2.1,0.8%,2019,Tanner Vallejo51
133,24,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Vontarrius Dora54
134,295,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Vontarrius Dora54
135,318,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Vontarrius Dora54
136,318,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,2016,Vontarrius Dora54
137,313,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Vontarrius Dora54
138,207,2,1,0.0,1,0,0,0,0,3,5.3,1.8,0.0%,2018,Vontarrius Dora54
139,289,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,2019,Vontarrius Dora54
140,25,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2013,Brennan Scarlett57
141,296,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2014,Brennan Scarlett57
142,315,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.5%,2015,Brennan Scarlett57
143,320,3,7,0.0,0,0,0,0,0,7,0.0,0.0,1.5%,2016,Brennan Scarlett57
144,124,19,7,2.0,1,0,0,0,0,11,50.1,4.6,1.5%,2017,Brennan Scarlett57
145,141,8,4,0.0,3,1,1,1,0,12,32.6,2.7,1.5%,2018,Brennan Scarlett57
146,89,30,18,3.5,1,0,2,0,0,15,90.0,6.0,1.5%,2019,Brennan Scarlett57
147,26,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.0%,2013,Patrick Onwuasor48
148,298,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.0%,2014,Patrick Onwuasor48
149,317,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.0%,2015,Patrick Onwuasor48
150,195,1,9,0.0,0,0,0,0,0,11,9.2,0.8,6.0%,2016,Patrick Onwuasor48
151,42,65,23,1.0,2,0,1,1,0,16,148.2,9.3,6.0%,2017,Patrick Onwuasor48
152,55,35,18,5.5,3,1,2,0,0,16,126.1,7.9,6.0%,2018,Patrick Onwuasor48
153,71,45,16,3.0,1,0,1,0,0,14,109.9,7.9,6.0%,2019,Patrick Onwuasor48
154,27,0,0,0.0,0,0,0,0,0,0,0.0,0.0,54.5%,2013,Cory Littleton58
155,358,0,0,0.0,0,0,0,0,0,0,0.0,0.0,54.5%,2014,Cory Littleton58
156,303,0,0,0.0,0,0,0,0,0,0,0.0,0.0,54.5%,2015,Cory Littleton58
157,183,5,5,0.0,0,0,0,0,0,16,15.0,0.9,54.5%,2016,Cory Littleton58
158,109,18,13,1.0,4,1,1,0,0,16,64.8,4.1,54.5%,2017,Cory Littleton58
159,3,91,34,4.0,13,3,0,0,1,16,240.6,15.0,54.5%,2018,Cory Littleton58
160,4,78,56,3.5,9,2,2,4,0,16,235.8,14.7,54.5%,2019,Cory Littleton58
161,28,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Kameron Canaday57
162,350,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Kameron Canaday57
163,282,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Kameron Canaday57
164,312,0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%,2016,Kameron Canaday57
165,316,0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%,2017,Kameron Canaday57
166,273,0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%,2018,Kameron Canaday57
167,282,0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%,2019,Kameron Canaday57
168,29,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Luke Rhodes46
169,349,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Luke Rhodes46
170,295,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Luke Rhodes46
171,291,0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%,2016,Luke Rhodes46
172,317,0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%,2017,Luke Rhodes46
173,276,0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%,2018,Luke Rhodes46
174,292,0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%,2019,Luke Rhodes46
175,30,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2013,Reggie Gilbert93
176,351,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2014,Reggie Gilbert93
177,291,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2015,Reggie Gilbert93
178,295,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.2%,2016,Reggie Gilbert93
179,226,2,0,1.0,0,0,0,0,0,2,1.5,0.8,2.2%,2017,Reggie Gilbert93
180,98,25,11,2.5,2,0,0,1,0,16,73.1,4.6,2.2%,2018,Reggie Gilbert93
181,148,10,8,1.0,1,0,0,0,0,12,29.2,2.4,2.2%,2019,Reggie Gilbert93
182,31,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2013,Dylan Cole51
183,348,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2014,Dylan Cole51
184,296,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2015,Dylan Cole51
185,324,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2016,Dylan Cole51
186,108,10,15,1.0,3,2,0,0,1,12,66.2,5.5,0.7%,2017,Dylan Cole51
187,146,13,0,0.0,3,0,0,0,0,8,26.5,3.3,0.7%,2018,Dylan Cole51
188,167,6,2,0.0,1,0,0,1,0,11,16.1,1.5,0.7%,2019,Dylan Cole51
189,32,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Jermaine Grace48
190,281,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Jermaine Grace48
191,231,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Jermaine Grace48
192,241,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Jermaine Grace48
193,245,0,0,0.0,0,0,0,0,0,11,0.0,0.0,0.0%,2017,Jermaine Grace48
194,257,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,2018,Jermaine Grace48
195,430,0,0,0.0,0,0,0,0,0,12,0.0,0.0,0.0%,2019,Jermaine Grace48
196,33,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2013,Isaiah Irving47
197,250,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2014,Isaiah Irving47
198,237,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2015,Isaiah Irving47
199,238,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2016,Isaiah Irving47
200,210,2,0,0.0,0,0,0,1,0,7,7.0,1.0,0.7%,2017,Isaiah Irving47
201,173,6,0,1.0,0,0,0,0,0,13,15.5,1.2,0.7%,2018,Isaiah Irving47
202,178,7,3,0.0,0,0,0,0,0,13,12.9,1.0,0.7%,2019,Isaiah Irving47
203,35,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.9%,2013,Nicholas Morrow50
204,241,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.9%,2014,Nicholas Morrow50
205,240,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.9%,2015,Nicholas Morrow50
206,248,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.9%,2016,Nicholas Morrow50
207,250,37,20,0.0,4,0,0,0,0,16,0.0,0.0,3.9%,2017,Nicholas Morrow50
208,255,26,11,1.0,3,0,1,0,0,16,0.0,0.0,3.9%,2018,Nicholas Morrow50
209,241,49,18,0.0,4,1,0,0,0,16,0.0,0.0,3.9%,2019,Nicholas Morrow50
210,36,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Nigel Harris57
211,254,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Nigel Harris57
212,234,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Nigel Harris57
213,251,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Nigel Harris57
214,197,7,2,0.0,0,0,0,0,0,8,10.6,1.3,0.0%,2017,Nigel Harris57
215,268,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Nigel Harris57
216,242,0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%,2019,Nigel Harris57
217,37,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2013,Brady Sheldon45
218,282,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2014,Brady Sheldon45
219,241,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2015,Brady Sheldon45
220,278,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2016,Brady Sheldon45
221,252,0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.7%,2017,Brady Sheldon45
222,431,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%,2018,Brady Sheldon45
223,435,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.7%,2019,Brady Sheldon45
224,38,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Nick Usher6
225,286,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Nick Usher6
226,230,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Nick Usher6
227,244,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Nick Usher6
228,246,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Nick Usher6
229,432,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Nick Usher6
230,428,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Nick Usher6
231,39,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Josh Carraway42
232,347,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Josh Carraway42
233,294,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Josh Carraway42
234,325,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Josh Carraway42
235,306,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,2017,Josh Carraway42
236,283,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Josh Carraway42
237,237,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Josh Carraway42
238,40,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.3%,2013,Ryan Anderson52
239,337,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.3%,2014,Ryan Anderson52
240,327,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.3%,2015,Ryan Anderson52
241,342,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.3%,2016,Ryan Anderson52
242,166,11,3,0.0,0,0,0,0,0,14,23.6,1.7,2.3%,2017,Ryan Anderson52
243,151,5,9,2.0,0,0,0,0,0,13,25.0,1.9,2.3%,2018,Ryan Anderson52
244,73,29,14,4.0,1,0,4,2,0,16,105.8,6.6,2.3%,2019,Ryan Anderson52
245,41,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Kendell Beckwith51
246,289,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Kendell Beckwith51
247,322,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Kendell Beckwith51
248,337,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Kendell Beckwith51
249,54,60,13,1.0,2,0,1,0,0,16,131.5,8.2,0.0%,2017,Kendell Beckwith51
250,291,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Kendell Beckwith51
251,251,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Kendell Beckwith51
252,42,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Elijah Lee47
253,318,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Elijah Lee47
254,323,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Elijah Lee47
255,338,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Elijah Lee47
256,243,0,0,0.0,0,0,0,0,0,14,0.0,0.0,0.0%,2017,Elijah Lee47
257,290,51,11,1.0,2,0,1,0,0,16,0.0,0.0,0.0%,2018,Elijah Lee47
258,250,2,3,0.0,0,0,0,0,0,9,0.0,0.0,0.0%,2019,Elijah Lee47
259,43,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Ben Gedeon42
260,334,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,Ben Gedeon42
261,324,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,Ben Gedeon42
262,339,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,Ben Gedeon42
263,145,15,10,0.0,0,0,0,0,0,16,34.0,2.1,0.8%,2017,Ben Gedeon42
264,115,23,22,0.0,2,0,0,0,0,15,52.8,3.5,0.8%,2018,Ben Gedeon42
265,175,7,4,0.0,0,0,0,0,0,8,13.6,1.7,0.8%,2019,Ben Gedeon42
266,44,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Eric Wilson50
267,335,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,Eric Wilson50
268,325,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,Eric Wilson50
269,335,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,Eric Wilson50
270,241,0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.8%,2017,Eric Wilson50
271,107,23,9,2.0,0,0,0,0,0,16,59.4,3.7,0.8%,2018,Eric Wilson50
272,87,32,25,3.0,0,0,0,0,0,16,94.0,5.9,0.8%,2019,Eric Wilson50
273,45,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2013,Jalen Reeves-Maybin44
274,336,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2014,Jalen Reeves-Maybin44
275,326,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2015,Jalen Reeves-Maybin44
276,341,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%,2016,Jalen Reeves-Maybin44
277,128,21,4,0.5,2,0,0,0,0,14,47.4,3.4,0.8%,2017,Jalen Reeves-Maybin44
278,192,3,4,0.0,0,0,0,0,0,9,7.6,0.8,0.8%,2018,Jalen Reeves-Maybin44
