,Rank,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN,Year,PlayerID
1632,69,51,13,2.0,3,1,1,0,0,15,118.5,7.9,6.0%,2015,Jaquiski Tartt29
1633,136,36,13,1.0,3,0,0,0,0,15,85.6,5.7,6.0%,2016,Jaquiski Tartt29
1634,123,37,17,0.5,3,1,0,0,0,9,90.7,10.1,6.0%,2017,Jaquiski Tartt29
1635,153,31,10,0.0,2,1,0,0,0,8,73.7,9.2,6.0%,2018,Jaquiski Tartt29
1636,148,31,13,0.5,2,0,1,2,0,12,76.0,6.3,6.0%,2019,Jaquiski Tartt29
1637,424,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%,2013,Damarious Randall23
1638,531,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%,2014,Damarious Randall23
1639,55,51,5,0.0,14,3,0,0,1,15,126.4,8.4,4.6%,2015,Damarious Randall23
1640,135,33,4,0.0,9,3,0,0,0,10,85.9,8.6,4.6%,2016,Damarious Randall23
1641,78,38,9,0.0,9,4,0,1,1,14,118.9,8.5,4.6%,2017,Damarious Randall23
1642,17,70,12,0.0,9,4,0,1,0,15,156.9,10.5,4.6%,2018,Damarious Randall23
1643,78,45,16,2.5,6,0,0,0,0,11,106.3,9.7,4.6%,2019,Damarious Randall23
1644,425,0,0,0.0,0,0,0,0,0,0,0.0,0.0,12.9%,2013,Adrian Amos31
1645,532,0,0,0.0,0,0,0,0,0,0,0.0,0.0,12.9%,2014,Adrian Amos31
1646,96,57,10,1.0,2,0,0,0,0,16,108.2,6.8,12.9%,2015,Adrian Amos31
1647,83,54,8,0.0,5,0,1,1,0,15,111.0,7.4,12.9%,2016,Adrian Amos31
1648,52,60,7,0.0,3,1,2,1,1,13,134.6,10.4,12.9%,2017,Adrian Amos31
1649,51,57,13,1.0,8,2,0,1,0,16,130.7,8.2,12.9%,2018,Adrian Amos31
1650,25,65,16,1.0,8,2,0,0,0,16,145.9,9.1,12.9%,2019,Adrian Amos31
1651,426,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.8%,2013,Byron Jones31
1652,533,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.8%,2014,Byron Jones31
1653,106,47,18,0.0,9,0,0,0,0,16,105.2,6.6,5.8%,2015,Byron Jones31
1654,27,67,14,0.0,10,1,1,0,0,16,144.2,9.0,5.8%,2016,Byron Jones31
1655,56,48,23,0.0,5,1,1,0,1,16,131.0,8.2,5.8%,2017,Byron Jones31
1656,74,54,11,0.0,14,0,0,0,0,16,115.4,7.2,5.8%,2018,Byron Jones31
1657,156,35,9,0.0,6,0,1,0,0,15,72.4,4.8,5.8%,2019,Byron Jones31
1658,427,0,0,0.0,0,0,0,0,0,0,0.0,0.0,75.6%,2013,Landon Collins20
1659,534,0,0,0.0,0,0,0,0,0,0,0.0,0.0,75.6%,2014,Landon Collins20
1660,10,80,28,0.0,9,1,1,0,0,16,181.7,11.4,75.6%,2015,Landon Collins20
1661,1,100,25,4.0,13,5,0,1,1,16,263.0,16.4,75.6%,2016,Landon Collins20
1662,9,74,25,0.0,6,2,1,2,0,15,173.2,11.5,75.6%,2017,Landon Collins20
1663,29,68,28,0.0,4,0,1,0,0,12,145.1,12.1,75.6%,2018,Landon Collins20
1664,5,78,39,1.0,4,0,2,0,0,15,187.0,12.5,75.6%,2019,Landon Collins20
1665,428,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%,2013,Adrian Phillips31
1666,312,0,1,0.0,0,0,0,0,0,3,0.8,0.3,2.7%,2014,Adrian Phillips31
1667,227,9,7,0.0,1,1,0,0,0,9,29.4,3.3,2.7%,2015,Adrian Phillips31
1668,178,24,11,0.0,3,1,0,0,0,14,59.4,4.2,2.7%,2016,Adrian Phillips31
1669,99,47,12,0.0,5,2,1,0,0,15,109.2,7.3,2.7%,2017,Adrian Phillips31
1670,48,54,23,0.0,10,1,1,0,0,16,132.5,8.3,2.7%,2018,Adrian Phillips31
1671,207,22,10,0.0,0,0,0,0,0,7,43.1,6.2,2.7%,2019,Adrian Phillips31
1672,429,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%,2013,Ricardo Allen37
1673,337,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%,2014,Ricardo Allen37
1674,45,59,9,1.0,5,3,0,1,0,15,129.9,8.7,1.4%,2015,Ricardo Allen37
1675,43,61,29,0.0,3,2,0,0,0,16,136.2,8.5,1.4%,2016,Ricardo Allen37
1676,135,38,16,0.0,2,1,0,0,0,15,82.8,5.5,1.4%,2017,Ricardo Allen37
1677,231,14,3,0.0,3,1,0,0,0,3,32.8,10.9,1.4%,2018,Ricardo Allen37
1678,38,53,31,0.0,8,2,0,0,0,16,135.1,8.4,1.4%,2019,Ricardo Allen37
1679,430,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%,2013,Tre Boston33
1680,186,15,8,0.0,3,1,0,0,1,11,44.1,4.0,4.6%,2014,Tre Boston33
1681,218,15,6,0.0,0,0,0,0,0,16,31.8,2.0,4.6%,2015,Tre Boston33
1682,84,38,14,2.0,7,2,0,0,0,15,111.0,7.4,4.6%,2016,Tre Boston33
1683,40,56,23,0.0,8,5,0,0,0,16,140.2,8.8,4.6%,2017,Tre Boston33
1684,26,65,13,0.0,9,3,1,1,0,14,146.4,10.5,4.6%,2018,Tre Boston33
1685,54,53,15,0.0,11,3,0,0,0,16,125.1,7.8,4.6%,2019,Tre Boston33
1686,431,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2013,Jordan Dangerfield37
1687,530,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2014,Jordan Dangerfield37
1688,537,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2015,Jordan Dangerfield37
1689,274,4,6,0.0,0,0,0,0,0,14,9.9,0.7,0.5%,2016,Jordan Dangerfield37
1690,523,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2017,Jordan Dangerfield37
1691,308,4,1,0.0,0,0,0,0,0,16,6.8,0.4,0.5%,2018,Jordan Dangerfield37
1692,330,1,0,0.0,0,0,0,0,0,16,4.0,0.3,0.5%,2019,Jordan Dangerfield37
1693,435,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2013,Terrence Brooks25
1694,211,16,3,0.0,2,0,0,1,0,11,33.4,3.0,0.5%,2014,Terrence Brooks25
1695,263,6,1,0.0,1,0,0,0,0,12,13.8,1.2,0.5%,2015,Terrence Brooks25
1696,291,0,0,0.0,1,1,0,0,0,11,6.5,0.6,0.5%,2016,Terrence Brooks25
1697,239,5,2,0.0,3,2,0,0,0,15,25.0,1.7,0.5%,2017,Terrence Brooks25
1698,291,4,0,0.0,1,0,0,0,0,16,10.0,0.6,0.5%,2018,Terrence Brooks25
1699,219,15,7,0.0,3,1,0,0,0,15,37.5,2.5,0.5%,2019,Terrence Brooks25
1700,438,2,0,0.0,2,1,0,0,0,3,0.0,0.0,0.0%,2013,Michael Thomas31
1701,438,2,0,0.0,2,1,0,0,0,3,0.0,0.0,0.0%,2013,Michael Thomas13
1702,272,6,2,0.0,0,0,0,0,0,8,10.6,1.3,0.0%,2014,Michael Thomas31
1703,272,6,2,0.0,0,0,0,0,0,8,10.6,1.3,0.0%,2014,Michael Thomas13
1704,84,56,15,0.0,2,0,0,0,0,16,112.4,7.0,0.0%,2015,Michael Thomas31
1705,84,56,15,0.0,2,0,0,0,0,16,112.4,7.0,0.0%,2015,Michael Thomas13
1706,148,27,12,1.0,1,0,1,0,0,16,75.9,4.7,0.0%,2016,Michael Thomas31
1707,148,27,12,1.0,1,0,1,0,0,16,75.9,4.7,0.0%,2016,Michael Thomas13
1708,242,9,7,0.0,1,0,0,0,0,13,23.7,1.8,0.0%,2017,Michael Thomas31
1709,242,9,7,0.0,1,0,0,0,0,13,23.7,1.8,0.0%,2017,Michael Thomas13
1710,120,32,15,1.0,6,2,0,0,0,16,87.5,5.5,0.0%,2018,Michael Thomas31
1711,120,32,15,1.0,6,2,0,0,0,16,87.5,5.5,0.0%,2018,Michael Thomas13
1712,175,28,12,0.0,3,0,0,0,0,16,63.4,4.0,0.0%,2019,Michael Thomas31
1713,175,28,12,0.0,3,0,0,0,0,16,63.4,4.0,0.0%,2019,Michael Thomas13
1714,440,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.9%,2013,Justin Evans21
1715,552,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.9%,2014,Justin Evans21
1716,546,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.9%,2015,Justin Evans21
1717,474,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.9%,2016,Justin Evans21
1718,82,49,16,0.0,6,3,0,0,0,14,117.7,8.4,6.9%,2017,Justin Evans21
1719,106,43,16,0.0,2,1,0,1,1,10,97.3,9.7,6.9%,2018,Justin Evans21
1720,487,0,0,0.0,0,0,0,0,0,1,0.0,0.0,6.9%,2019,Justin Evans21
1721,441,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Kentrell Brice243
1722,584,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Kentrell Brice243
1723,578,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Kentrell Brice243
1724,223,17,3,0.0,1,0,0,1,0,16,34.1,2.1,0.0%,2016,Kentrell Brice243
1725,202,17,4,0.0,3,1,0,0,0,6,39.6,6.6,0.0%,2017,Kentrell Brice243
1726,150,39,10,1.0,2,0,0,0,0,14,75.0,5.4,0.0%,2018,Kentrell Brice243
1727,497,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Kentrell Brice243
1728,442,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Charles Washington28
1729,585,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Charles Washington28
1730,583,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Charles Washington28
1731,471,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Charles Washington28
1732,268,6,1,0.0,0,0,0,0,0,16,12.3,0.8,0.0%,2017,Charles Washington28
1733,518,0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.0%,2018,Charles Washington28
1734,493,0,0,0.0,0,0,0,0,0,12,0.0,0.0,0.0%,2019,Charles Washington28
1735,443,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%,2013,Andrew Adams26
1736,586,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%,2014,Andrew Adams26
1737,584,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%,2015,Andrew Adams26
1738,158,31,14,0.0,5,1,0,0,0,14,71.9,5.1,1.4%,2016,Andrew Adams26
1739,195,28,0,0.0,2,0,1,0,0,16,50.0,3.1,1.4%,2017,Andrew Adams26
1740,128,27,10,0.0,9,4,0,0,0,13,81.7,6.3,1.4%,2018,Andrew Adams26
1741,127,41,4,0.0,3,1,1,0,0,14,85.6,6.1,1.4%,2019,Andrew Adams26
1742,444,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Rolan Milligan42
1743,587,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Rolan Milligan42
1744,585,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Rolan Milligan42
1745,531,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Rolan Milligan42
1746,529,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Rolan Milligan42
1747,519,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Rolan Milligan42
1748,276,8,2,0.0,0,0,0,0,0,11,13.6,1.2,0.0%,2019,Rolan Milligan42
1749,445,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Doug Middleton39
1750,588,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Doug Middleton39
1751,586,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Doug Middleton39
1752,288,3,3,0.0,1,0,0,0,0,4,7.5,1.9,0.0%,2016,Doug Middleton39
1753,530,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Doug Middleton39
1754,224,18,4,0.0,3,0,0,0,0,7,34.6,4.9,0.0%,2018,Doug Middleton39
1755,492,0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%,2019,Doug Middleton39
1756,446,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,DeAndre Houston-Carson36
1757,589,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,DeAndre Houston-Carson36
1758,566,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,DeAndre Houston-Carson36
1759,557,0,0,0.0,0,0,0,0,0,8,0.0,0.0,0.0%,2016,DeAndre Houston-Carson36
1760,538,0,0,0.0,0,0,0,0,0,11,0.0,0.0,0.0%,2017,DeAndre Houston-Carson36
1761,292,4,0,0.0,0,0,0,1,0,13,10.0,0.8,0.0%,2018,DeAndre Houston-Carson36
1762,481,0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%,2019,DeAndre Houston-Carson36
1763,447,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Kavon Frazier
1764,583,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Kavon Frazier
1765,567,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Kavon Frazier
1766,316,1,1,0.0,0,0,0,0,0,9,2.3,0.3,0.0%,2016,Kavon Frazier
1767,204,16,10,0.0,0,0,0,0,0,15,38.9,2.6,0.0%,2017,Kavon Frazier
1768,237,11,5,1.0,1,0,0,0,0,16,30.9,1.9,0.0%,2018,Kavon Frazier
1769,320,3,1,0.0,0,0,0,0,0,4,5.3,1.3,0.0%,2019,Kavon Frazier
1770,448,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.6%,2013,Brian Poole34
1771,564,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.6%,2014,Brian Poole34
1772,582,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.6%,2015,Brian Poole34
1773,64,42,16,1.0,10,1,0,2,0,16,123.5,7.7,3.6%,2016,Brian Poole34
1774,102,49,14,1.0,4,0,0,0,0,15,105.1,7.0,3.6%,2017,Brian Poole34
1775,25,52,20,3.0,6,3,0,2,0,16,146.7,9.2,3.6%,2018,Brian Poole34
1776,70,47,11,0.0,5,1,1,0,1,14,111.5,8.0,3.6%,2019,Brian Poole34
1777,449,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%,2013,Rayshawn Jenkins23
1778,545,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%,2014,Rayshawn Jenkins23
1779,553,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%,2015,Rayshawn Jenkins23
1780,472,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%,2016,Rayshawn Jenkins23
1781,280,4,1,0.0,1,0,0,0,0,15,9.0,0.6,1.4%,2017,Rayshawn Jenkins23
1782,259,8,5,0.5,0,0,0,0,0,15,20.3,1.4,1.4%,2018,Rayshawn Jenkins23
1783,112,34,19,0.0,4,3,0,0,0,16,91.6,5.7,1.4%,2019,Rayshawn Jenkins23
1784,450,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Josh Jones26
1785,450,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Josh Jones79
1786,551,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Josh Jones26
1787,551,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Josh Jones79
1788,547,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Josh Jones26
1789,547,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Josh Jones79
1790,484,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Josh Jones26
1791,484,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Josh Jones79
1792,59,56,11,2.0,5,1,0,0,0,16,129.9,8.1,0.0%,2017,Josh Jones26
1793,59,56,11,2.0,5,1,0,0,0,16,129.9,8.1,0.0%,2017,Josh Jones79
1794,140,37,14,1.0,2,0,0,0,0,13,78.1,6.0,0.0%,2018,Josh Jones26
1795,140,37,14,1.0,2,0,0,0,0,13,78.1,6.0,0.0%,2018,Josh Jones79
1796,355,1,0,0.0,0,0,0,0,0,6,1.5,0.3,0.0%,2019,Josh Jones26
1797,355,1,0,0.0,0,0,0,0,0,6,1.5,0.3,0.0%,2019,Josh Jones79
1798,451,0,0,0.0,0,0,0,0,0,0,0.0,0.0,15.2%,2013,Eddie Jackson39
1799,540,0,0,0.0,0,0,0,0,0,0,0.0,0.0,15.2%,2014,Eddie Jackson39
1800,548,0,0,0.0,0,0,0,0,0,0,0.0,0.0,15.2%,2015,Eddie Jackson39
1801,485,0,0,0.0,0,0,0,0,0,0,0.0,0.0,15.2%,2016,Eddie Jackson39
1802,31,53,17,0.0,6,2,1,3,2,16,143.5,9.0,15.2%,2017,Eddie Jackson39
1803,21,40,10,1.0,14,6,1,1,3,14,153.8,11.0,15.2%,2018,Eddie Jackson39
1804,53,51,9,1.0,5,2,1,1,0,16,125.3,7.8,15.2%,2019,Eddie Jackson39
1805,452,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Josh Harvey-Clemons40
1806,541,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Josh Harvey-Clemons40
1807,542,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Josh Harvey-Clemons40
1808,486,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Josh Harvey-Clemons40
1809,251,6,5,0.5,1,0,0,0,0,10,19.1,1.9,0.0%,2017,Josh Harvey-Clemons40
1810,220,15,3,1.0,3,0,0,0,0,16,35.9,2.2,0.0%,2018,Josh Harvey-Clemons40
1811,491,0,0,0.0,0,0,0,0,0,9,0.0,0.0,0.0%,2019,Josh Harvey-Clemons40
1812,453,0,0,0.0,0,0,0,0,0,0,0.0,0.0,15.1%,2013,Nathan Gerry47
1813,542,0,0,0.0,0,0,0,0,0,0,0.0,0.0,15.1%,2014,Nathan Gerry47
1814,550,0,0,0.0,0,0,0,0,0,0,0.0,0.0,15.1%,2015,Nathan Gerry47
1815,487,0,0,0.0,0,0,0,0,0,0,0.0,0.0,15.1%,2016,Nathan Gerry47
1816,317,0,1,0.0,1,0,0,0,0,10,3.0,0.3,15.1%,2017,Nathan Gerry47
1817,243,11,7,0.0,2,1,0,0,0,13,29.9,2.3,15.1%,2018,Nathan Gerry47
1818,33,47,25,2.5,5,2,0,1,1,16,137.2,8.6,15.1%,2019,Nathan Gerry47
1819,454,0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.6%,2013,Xavier Woods25
1820,543,0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.6%,2014,Xavier Woods25
1821,551,0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.6%,2015,Xavier Woods25
1822,483,0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.6%,2016,Xavier Woods25
1823,161,31,9,0.0,3,1,0,1,0,16,69.2,4.3,10.6%,2017,Xavier Woods25
1824,105,38,17,0.0,9,2,1,0,0,14,97.6,7.0,10.6%,2018,Xavier Woods25
1825,49,51,24,0.0,5,2,2,1,0,15,126.7,8.4,10.6%,2019,Xavier Woods25
1826,455,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Shalom Luani42
1827,544,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Shalom Luani42
1828,552,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Shalom Luani42
1829,473,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Shalom Luani42
1830,236,12,4,0.0,2,0,0,0,0,16,26.6,1.7,0.0%,2017,Shalom Luani42
1831,332,1,1,0.0,0,0,0,0,0,12,2.3,0.2,0.0%,2018,Shalom Luani42
1832,494,0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%,2019,Shalom Luani42
1833,456,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2013,Jamal Carter35
1834,539,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2014,Jamal Carter35
1835,554,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2015,Jamal Carter35
1836,463,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2016,Jamal Carter35
1837,267,6,2,0.0,1,0,0,0,0,16,12.8,0.8,0.5%,2017,Jamal Carter35
1838,517,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2018,Jamal Carter35
1839,281,5,4,0.0,1,0,0,0,0,11,12.2,1.1,0.5%,2019,Jamal Carter35
1840,457,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Sharrod Neasman41
1841,553,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Sharrod Neasman41
1842,581,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Sharrod Neasman41
1843,306,2,1,0.0,0,0,0,0,0,3,4.5,1.5,0.0%,2016,Sharrod Neasman41
1844,333,1,0,0.0,0,0,0,0,0,11,1.5,0.1,0.0%,2017,Sharrod Neasman41
1845,164,30,13,0.0,4,0,0,0,0,12,66.0,5.5,0.0%,2018,Sharrod Neasman41
1846,329,0,0,0.0,0,0,0,1,0,15,4.0,0.3,0.0%,2019,Sharrod Neasman41
1847,458,0,0,0.0,0,0,0,0,0,0,0.0,0.0,33.0%,2013,Chuck Clark36
1848,546,0,0,0.0,0,0,0,0,0,0,0.0,0.0,33.0%,2014,Chuck Clark36
1849,555,0,0,0.0,0,0,0,0,0,0,0.0,0.0,33.0%,2015,Chuck Clark36
1850,464,0,0,0.0,0,0,0,0,0,0,0.0,0.0,33.0%,2016,Chuck Clark36
1851,284,5,0,0.0,2,0,0,0,0,15,9.0,0.6,33.0%,2017,Chuck Clark36
1852,253,10,3,0.0,1,1,0,0,0,16,23.9,1.5,33.0%,2018,Chuck Clark36
1853,62,43,25,1.0,9,1,2,0,0,16,119.1,7.4,33.0%,2019,Chuck Clark36
1854,459,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%,2013,Marcus Maye20
1855,547,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%,2014,Marcus Maye20
1856,563,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%,2015,Marcus Maye20
1857,465,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%,2016,Marcus Maye20
1858,66,56,22,0.0,2,2,1,0,0,16,126.8,7.9,4.6%,2017,Marcus Maye20
1859,173,28,4,0.5,2,1,1,0,0,6,59.1,9.9,4.6%,2018,Marcus Maye20
1860,93,49,14,0.0,7,1,0,0,0,16,102.3,6.4,4.6%,2019,Marcus Maye20
1861,460,0,0,0.0,0,0,0,0,0,0,0.0,0.0,63.1%,2013,Jabrill Peppers21
1862,548,0,0,0.0,0,0,0,0,0,0,0.0,0.0,63.1%,2014,Jabrill Peppers21
1863,564,0,0,0.0,0,0,0,0,0,0,0.0,0.0,63.1%,2015,Jabrill Peppers21
1864,466,0,0,0.0,0,0,0,0,0,0,0.0,0.0,63.1%,2016,Jabrill Peppers21
1865,119,44,13,0.0,3,1,0,0,0,13,92.5,7.1,63.1%,2017,Jabrill Peppers21
1866,49,51,26,1.0,4,1,0,2,0,16,132.1,8.3,63.1%,2018,Jabrill Peppers21
1867,32,51,25,0.0,5,1,3,0,1,11,138.5,12.6,63.1%,2019,Jabrill Peppers21
1868,461,0,0,0.0,0,0,0,0,0,0,0.0,0.0,75.2%,2013,Jamal Adams33
1869,549,0,0,0.0,0,0,0,0,0,0,0.0,0.0,75.2%,2014,Jamal Adams33
1870,577,0,0,0.0,0,0,0,0,0,0,0.0,0.0,75.2%,2015,Jamal Adams33
1871,467,0,0,0.0,0,0,0,0,0,0,0.0,0.0,75.2%,2016,Jamal Adams33
1872,12,63,19,2.0,6,0,1,2,0,16,168.8,10.6,75.2%,2017,Jamal Adams33
1873,1,85,29,3.5,12,1,3,1,0,16,223.8,14.0,75.2%,2018,Jamal Adams33
1874,4,61,14,6.5,7,1,2,1,2,14,192.7,13.8,75.2%,2019,Jamal Adams33
1875,462,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%,2013,Malik Hooker29
1876,550,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%,2014,Malik Hooker29
1877,579,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%,2015,Malik Hooker29
1878,462,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.6%,2016,Malik Hooker29
1879,193,15,6,0.0,4,3,0,0,0,7,51.1,7.3,4.6%,2017,Malik Hooker29
1880,149,30,14,0.0,4,2,0,1,0,14,75.7,5.4,4.6%,2018,Malik Hooker29
1881,136,30,21,0.0,3,2,0,1,0,13,82.1,6.3,4.6%,2019,Malik Hooker29
1882,463,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2013,Matthias Farley41
1883,563,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2014,Matthias Farley41
1884,580,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%,2015,Matthias Farley41
1885,298,4,0,0.0,0,0,0,0,0,16,6.0,0.4,0.5%,2016,Matthias Farley41
1886,10,58,37,0.0,7,2,1,1,0,16,170.1,10.6,0.5%,2017,Matthias Farley41
1887,223,10,7,0.0,4,1,1,0,0,5,35.4,7.1,0.5%,2018,Matthias Farley41
1888,498,0,0,0.0,0,0,0,0,0,13,0.0,0.0,0.5%,2019,Matthias Farley41
1889,464,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2013,Will Parks28
1890,582,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2014,Will Parks28
1891,568,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%,2015,Will Parks28
1892,222,12,5,0.0,3,1,0,1,0,16,34.7,2.2,0.9%,2016,Will Parks28
1893,140,32,15,0.0,4,1,0,0,0,16,80.6,5.0,0.9%,2017,Will Parks28
1894,172,23,15,0.0,3,1,1,0,0,16,59.6,3.7,0.9%,2018,Will Parks28
1895,185,25,6,1.0,2,1,0,0,0,14,56.6,4.0,0.9%,2019,Will Parks28
1896,465,0,0,0.0,0,0,0,0,0,0,0.0,0.0,7.8%,2013,Anthony Harris41
1897,522,0,0,0.0,0,0,0,0,0,0,0.0,0.0,7.8%,2014,Anthony Harris41
1898,239,12,3,0.0,2,0,0,0,0,4,24.8,6.2,7.8%,2015,Anthony Harris41
1899,185,24,11,0.0,1,0,0,1,0,16,55.8,3.5,7.8%,2016,Anthony Harris41
1900,224,11,1,0.0,1,0,1,2,0,16,30.8,1.9,7.8%,2017,Anthony Harris41
1901,137,31,11,0.0,6,3,0,0,0,15,79.0,5.3,7.8%,2018,Anthony Harris41
1902,43,35,25,0.0,11,6,0,1,1,14,130.4,9.3,7.8%,2019,Anthony Harris41
1903,466,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Ibraheim Campbell
1904,523,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Ibraheim Campbell
1905,261,9,1,0.0,0,0,0,0,0,15,14.3,1.0,0.0%,2015,Ibraheim Campbell
1906,181,30,13,0.0,0,0,0,0,0,14,58.7,4.2,0.0%,2016,Ibraheim Campbell
