,Rank,REC,REC_TGT,REC_YDS,REC_Y/R,REC_LG,REC_20+,REC_TD,RUSH_ATT,RUSH_YDS,RUSH_TD,FL,G,FPTS,FPTS/G,OWN,Year,PlayerID
1664,422,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Kabion Ento48
1665,337,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Kabion Ento48
1666,326,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Kabion Ento48
1667,425,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Kabion Ento48
1668,404,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Kabion Ento48
1669,282,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Kabion Ento48
1670,287,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Kabion Ento48
1671,424,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.6%,2013,Kelvin Harmon13
1672,448,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.6%,2014,Kelvin Harmon13
1673,493,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.6%,2015,Kelvin Harmon13
1674,357,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.6%,2016,Kelvin Harmon13
1675,332,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.6%,2017,Kelvin Harmon13
1676,445,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.6%,2018,Kelvin Harmon13
1677,98,30,44,365,12.2,30,8,0,0,0,0,0,16,36.9,2.3,1.6%,2019,Kelvin Harmon13
1678,425,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Collin Johnson19
1679,492,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Collin Johnson19
1680,488,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Collin Johnson19
1681,353,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Collin Johnson19
1682,333,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Collin Johnson19
1683,440,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Collin Johnson19
1684,428,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Collin Johnson19
1685,426,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,2013,Riley Ridley88
1686,493,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,2014,Riley Ridley88
1687,489,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,2015,Riley Ridley88
1688,348,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,2016,Riley Ridley88
1689,334,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,2017,Riley Ridley88
1690,441,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,2018,Riley Ridley88
1691,162,6,7,69,11.5,32,1,0,0,0,0,0,5,6.9,1.4,0.7%,2019,Riley Ridley88
1692,427,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,94.9%,2013,Deebo Samuel19
1693,484,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,94.9%,2014,Deebo Samuel19
1694,490,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,94.9%,2015,Deebo Samuel19
1695,354,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,94.9%,2016,Deebo Samuel19
1696,336,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,94.9%,2017,Deebo Samuel19
1697,442,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,94.9%,2018,Deebo Samuel19
1698,26,57,81,802,14.1,42,17,3,14,159,3,1,15,132.1,8.8,94.9%,2019,Deebo Samuel19
1699,428,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6%,2013,J.J. Arcega-Whiteside19
1700,449,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6%,2014,J.J. Arcega-Whiteside19
1701,491,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6%,2015,J.J. Arcega-Whiteside19
1702,355,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6%,2016,J.J. Arcega-Whiteside19
1703,337,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6%,2017,J.J. Arcega-Whiteside19
1704,443,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6%,2018,J.J. Arcega-Whiteside19
1705,131,10,22,169,16.9,30,4,1,0,0,0,0,16,22.9,1.4,2.6%,2019,J.J. Arcega-Whiteside19
1706,429,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6%,2013,Hakeem Butler18
1707,434,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6%,2014,Hakeem Butler18
1708,492,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6%,2015,Hakeem Butler18
1709,356,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6%,2016,Hakeem Butler18
1710,338,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6%,2017,Hakeem Butler18
1711,444,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6%,2018,Hakeem Butler18
1712,429,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6%,2019,Hakeem Butler18
1713,430,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,64.6%,2013,Robby Anderson11
1714,507,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,64.6%,2014,Robby Anderson11
1715,611,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,64.6%,2015,Robby Anderson11
1716,68,42,78,587,14.0,52,10,2,3,42,0,1,16,72.9,4.6,64.6%,2016,Robby Anderson11
1717,16,63,114,941,14.9,69,17,7,3,9,0,0,16,137.0,8.6,64.6%,2017,Robby Anderson11
1718,36,50,93,752,15.0,76,10,6,2,-8,0,2,14,106.4,7.6,64.6%,2018,Robby Anderson11
1719,38,52,96,779,15.0,92,13,5,1,4,0,0,16,110.3,6.9,64.6%,2019,Robby Anderson11
1720,431,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,83.1%,2013,Marquise Brown15
1721,427,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,83.1%,2014,Marquise Brown15
1722,487,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,83.1%,2015,Marquise Brown15
1723,359,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,83.1%,2016,Marquise Brown15
1724,339,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,83.1%,2017,Marquise Brown15
1725,439,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,83.1%,2018,Marquise Brown15
1726,45,46,71,584,12.7,83,8,7,0,0,0,0,14,100.4,7.2,83.1%,2019,Marquise Brown15
1727,432,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,52.7%,2013,N'Keal Harry15
1728,428,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,52.7%,2014,N'Keal Harry15
1729,494,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,52.7%,2015,N'Keal Harry15
1730,360,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,52.7%,2016,N'Keal Harry15
1731,340,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,52.7%,2017,N'Keal Harry15
1732,446,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,52.7%,2018,N'Keal Harry15
1733,117,12,24,105,8.8,18,0,2,5,49,0,0,7,27.4,3.9,52.7%,2019,N'Keal Harry15
1734,434,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,96.8%,2013,A.J. Brown11
1735,430,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,96.8%,2014,A.J. Brown11
1736,497,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,96.8%,2015,A.J. Brown11
1737,376,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,96.8%,2016,A.J. Brown11
1738,342,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,96.8%,2017,A.J. Brown11
1739,449,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,96.8%,2018,A.J. Brown11
1740,10,52,84,1051,20.2,91,15,8,3,60,1,0,16,165.1,10.3,96.8%,2019,A.J. Brown11
1741,436,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Steven Mitchell Jr.11
1742,446,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Steven Mitchell Jr.11
1743,435,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Steven Mitchell Jr.11
1744,493,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Steven Mitchell Jr.11
1745,484,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Steven Mitchell Jr.11
1746,388,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2018,Steven Mitchell Jr.11
1747,173,2,6,37,18.5,21,1,0,0,0,0,0,4,3.7,0.9,0.0%,2019,Steven Mitchell Jr.11
1748,437,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Codey McElroy86
1749,447,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Codey McElroy86
1750,432,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Codey McElroy86
1751,497,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Codey McElroy86
1752,486,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Codey McElroy86
1753,389,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Codey McElroy86
1754,387,1,1,30,30.0,30,1,0,0,0,0,0,1,0.0,0.0,0.0%,2019,Codey McElroy86
1755,438,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Trent Sherfield16
1756,438,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Trent Sherfield16
1757,447,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Trent Sherfield16
1758,490,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Trent Sherfield16
1759,488,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Trent Sherfield16
1760,126,19,28,210,11.1,21,1,1,0,0,0,0,13,27.0,2.1,0.0%,2018,Trent Sherfield16
1761,158,4,13,80,20.0,38,2,0,0,0,0,0,16,8.0,0.5,0.0%,2019,Trent Sherfield16
1762,439,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Keith Kirkwood19
1763,435,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Keith Kirkwood19
1764,448,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Keith Kirkwood19
1765,491,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Keith Kirkwood19
1766,485,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Keith Kirkwood19
1767,116,13,21,209,16.1,42,4,2,0,0,0,0,8,32.9,4.1,0.0%,2018,Keith Kirkwood19
1768,380,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2019,Keith Kirkwood19
1769,441,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Devin Gray19
1770,436,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Devin Gray19
1771,449,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Devin Gray19
1772,489,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Devin Gray19
1773,478,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Devin Gray19
1774,391,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Devin Gray19
1775,378,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Devin Gray19
1776,442,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2013,Christian Blake13
1777,437,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2014,Christian Blake13
1778,450,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2015,Christian Blake13
1779,495,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2016,Christian Blake13
1780,474,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2017,Christian Blake13
1781,393,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2018,Christian Blake13
1782,155,11,24,91,8.3,13,0,0,0,0,0,0,9,9.1,1.0,0.1%,2019,Christian Blake13
1783,443,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Jordan Veasy14
1784,444,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Jordan Veasy14
1785,430,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Jordan Veasy14
1786,507,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Jordan Veasy14
1787,482,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Jordan Veasy14
1788,386,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Jordan Veasy14
1789,385,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Jordan Veasy14
1790,444,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2013,Chad Beebe12
1791,426,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2014,Chad Beebe12
1792,434,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2015,Chad Beebe12
1793,484,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2016,Chad Beebe12
1794,465,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2017,Chad Beebe12
1795,175,4,4,39,9.8,18,0,0,0,0,0,0,3,3.9,1.3,0.1%,2018,Chad Beebe12
1796,161,2,2,70,35.0,61,1,0,0,0,0,0,3,7.0,2.3,0.1%,2019,Chad Beebe12
1797,445,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Cam Sims89
1798,433,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Cam Sims89
1799,425,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Cam Sims89
1800,499,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Cam Sims89
1801,467,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Cam Sims89
1802,387,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2018,Cam Sims89
1803,181,2,3,27,13.5,15,0,0,0,0,0,0,8,2.7,0.3,0.0%,2019,Cam Sims89
1804,446,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Rico Gafford10
1805,443,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Rico Gafford10
1806,429,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Rico Gafford10
1807,506,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Rico Gafford10
1808,481,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Rico Gafford10
1809,382,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Rico Gafford10
1810,384,2,2,66,33.0,49,1,1,0,0,0,0,4,0.0,0.0,0.0%,2019,Rico Gafford10
1811,447,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,De'Mornay Pierson-El9
1812,440,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,De'Mornay Pierson-El9
1813,426,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,De'Mornay Pierson-El9
1814,500,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,De'Mornay Pierson-El9
1815,470,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,De'Mornay Pierson-El9
1816,383,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,De'Mornay Pierson-El9
1817,382,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,De'Mornay Pierson-El9
1818,448,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Saeed Blacknall80
1819,441,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Saeed Blacknall80
1820,427,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Saeed Blacknall80
1821,504,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Saeed Blacknall80
1822,479,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Saeed Blacknall80
1823,384,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2018,Saeed Blacknall80
1824,383,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2019,Saeed Blacknall80
1825,449,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Devin Ross17
1826,442,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Devin Ross17
1827,428,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Devin Ross17
1828,505,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Devin Ross17
1829,480,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Devin Ross17
1830,385,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Devin Ross17
1831,381,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Devin Ross17
1832,450,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Shawn Poindexter1
1833,491,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Shawn Poindexter1
1834,495,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Shawn Poindexter1
1835,351,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Shawn Poindexter1
1836,351,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Shawn Poindexter1
1837,447,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Shawn Poindexter1
1838,427,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Shawn Poindexter1
1839,453,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,75.3%,2013,Darius Slayton86
1840,467,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,75.3%,2014,Darius Slayton86
1841,472,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,75.3%,2015,Darius Slayton86
1842,332,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,75.3%,2016,Darius Slayton86
1843,358,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,75.3%,2017,Darius Slayton86
1844,424,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,75.3%,2018,Darius Slayton86
1845,33,48,84,740,15.4,55,12,8,0,0,0,0,14,122.0,8.7,75.3%,2019,Darius Slayton86
1846,454,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Quinton Bell57
1847,457,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Quinton Bell57
1848,479,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Quinton Bell57
1849,333,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Quinton Bell57
1850,331,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Quinton Bell57
1851,431,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Quinton Bell57
1852,414,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2019,Quinton Bell57
1853,455,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Juwann Winfree15
1854,466,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Juwann Winfree15
1855,481,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Juwann Winfree15
1856,334,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Juwann Winfree15
1857,357,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Juwann Winfree15
1858,433,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Juwann Winfree15
1859,409,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,2019,Juwann Winfree15
1860,456,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Ishmael Hyman13
1861,451,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Ishmael Hyman13
1862,482,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Ishmael Hyman13
1863,335,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Ishmael Hyman13
1864,315,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Ishmael Hyman13
1865,434,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Ishmael Hyman13
1866,174,2,4,34,17.0,31,1,0,0,0,0,0,2,3.4,1.7,0.0%,2019,Ishmael Hyman13
1867,457,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,Ashton Dulin16
1868,452,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,Ashton Dulin16
1869,483,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,Ashton Dulin16
1870,336,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,Ashton Dulin16
1871,316,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,Ashton Dulin16
1872,435,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,Ashton Dulin16
1873,195,2,2,17,8.5,13,0,0,0,0,0,0,13,1.7,0.1,0.0%,2019,Ashton Dulin16
1874,458,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2013,John Ursua15
1875,479,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2014,John Ursua15
1876,475,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2015,John Ursua15
1877,347,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2016,John Ursua15
1878,392,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2017,John Ursua15
1879,427,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,2018,John Ursua15
1880,205,1,1,11,11.0,11,0,0,0,0,0,0,3,1.1,0.4,0.0%,2019,John Ursua15
1881,459,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.0%,2013,Miles Boykin80
1882,453,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.0%,2014,Miles Boykin80
1883,484,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.0%,2015,Miles Boykin80
1884,338,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.0%,2016,Miles Boykin80
1885,317,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.0%,2017,Miles Boykin80
1886,436,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.0%,2018,Miles Boykin80
1887,97,13,22,198,15.2,50,2,3,0,0,0,0,16,37.8,2.4,2.0%,2019,Miles Boykin80
1888,460,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2013,Bryan Edwards89
1889,454,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2014,Bryan Edwards89
1890,485,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2015,Bryan Edwards89
1891,339,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2016,Bryan Edwards89
1892,318,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2017,Bryan Edwards89
1893,437,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2018,Bryan Edwards89
1894,416,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2019,Bryan Edwards89
1895,461,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2013,Tyler Johnson18
1896,455,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2014,Tyler Johnson18
1897,486,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2015,Tyler Johnson18
1898,340,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2016,Tyler Johnson18
1899,319,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2017,Tyler Johnson18
1900,438,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2018,Tyler Johnson18
1901,417,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,2019,Tyler Johnson18
1902,462,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,2013,Chase Claypool83
1903,450,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,2014,Chase Claypool83
1904,480,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,2015,Chase Claypool83
1905,341,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,2016,Chase Claypool83
1906,314,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,2017,Chase Claypool83
1907,432,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,2018,Chase Claypool83
